Far field
"Plane Wave Phi"[deg]	"1Blade_SEP_lam8_Carbide [dBsm]"	"1Blade_SEP_lam16_Carbide [dBsm]"	"1Blade_SEP_lam20_Carbide [dBsm]"	"1Blade_SEP_lam25_Carbide [dBsm]"	"1Blade_SEP_lam32_Carbide [dBsm]"	"1Blade_SEP_lam40_Carbide [dBsm]"	"1Blade_SEP_lam64_Carbide [dBsm]"	"1Blade_SEP_lam80_Carbide [dBsm]"	"1Blade_SEP_lam120_Carbide [dBsm]"	
-5.80000000E+01	-5.19890224E+01	-5.30500598E+01	-5.27769693E+01	-5.30887422E+01	-5.33461262E+01	-5.31831739E+01	-5.29722017E+01	-5.29293922E+01	-5.28538609E+01	
-5.70000000E+01	-5.12136858E+01	-5.13151928E+01	-5.15068041E+01	-5.16213936E+01	-5.17263797E+01	-5.15060083E+01	-5.12071847E+01	-5.11406273E+01	-5.10371526E+01	
-5.60000000E+01	-5.03805426E+01	-4.97697703E+01	-5.02953700E+01	-5.02708573E+01	-5.02606221E+01	-5.00036804E+01	-4.96401410E+01	-4.95551356E+01	-4.94326324E+01	
-5.50000000E+01	-4.95404248E+01	-4.84245736E+01	-4.91843766E+01	-4.90641983E+01	-4.89692624E+01	-4.86891886E+01	-4.82802235E+01	-4.81817729E+01	-4.80455589E+01	
-5.40000000E+01	-4.87314516E+01	-4.72646601E+01	-4.81894406E+01	-4.80035485E+01	-4.78460742E+01	-4.75511449E+01	-4.71100420E+01	-4.70012522E+01	-4.68561695E+01	
-5.30000000E+01	-4.79790968E+01	-4.62703599E+01	-4.73135056E+01	-4.70819009E+01	-4.68775199E+01	-4.65726618E+01	-4.61083636E+01	-4.59925001E+01	-4.58408376E+01	
-5.20000000E+01	-4.72985820E+01	-4.54233059E+01	-4.65534938E+01	-4.62896595E+01	-4.60490033E+01	-4.57373762E+01	-4.52563410E+01	-4.51344109E+01	-4.49782151E+01	
-5.10000000E+01	-4.66979199E+01	-4.47079988E+01	-4.59040652E+01	-4.56170322E+01	-4.53476701E+01	-4.50310962E+01	-4.45371869E+01	-4.44111826E+01	-4.42509731E+01	
-5.00000000E+01	-4.61805212E+01	-4.41114251E+01	-4.53592329E+01	-4.50551272E+01	-4.47622070E+01	-4.44417212E+01	-4.39380067E+01	-4.38078013E+01	-4.36447775E+01	
-4.90000000E+01	-4.57468424E+01	-4.36230605E+01	-4.49130935E+01	-4.45960245E+01	-4.42833173E+01	-4.39594547E+01	-4.34476416E+01	-4.33137080E+01	-4.31483912E+01	
-4.80000000E+01	-4.53958009E+01	-4.32341688E+01	-4.45600745E+01	-4.42330257E+01	-4.39030339E+01	-4.35759920E+01	-4.30570872E+01	-4.29196553E+01	-4.27523101E+01	
-4.70000000E+01	-4.51253813E+01	-4.29377304E+01	-4.42953443E+01	-4.39602689E+01	-4.36147437E+01	-4.32846439E+01	-4.27592116E+01	-4.26189178E+01	-4.24491772E+01	
-4.60000000E+01	-4.49331491E+01	-4.27277353E+01	-4.41145400E+01	-4.37729162E+01	-4.34129633E+01	-4.30795449E+01	-4.25476953E+01	-4.24048230E+01	-4.22328186E+01	
-4.50000000E+01	-4.48165404E+01	-4.25993400E+01	-4.40140339E+01	-4.36668308E+01	-4.32931428E+01	-4.29561732E+01	-4.24179015E+01	-4.22720649E+01	-4.20978551E+01	
-4.40000000E+01	-4.47731113E+01	-4.25485041E+01	-4.39906417E+01	-4.36386205E+01	-4.32515483E+01	-4.29107232E+01	-4.23658494E+01	-4.22166049E+01	-4.20402248E+01	
-4.30000000E+01	-4.48005095E+01	-4.25720864E+01	-4.40417313E+01	-4.36856222E+01	-4.32851535E+01	-4.29400924E+01	-4.23876272E+01	-4.22350900E+01	-4.20565188E+01	
-4.20000000E+01	-4.48966461E+01	-4.26676070E+01	-4.41653257E+01	-4.38056383E+01	-4.33917098E+01	-4.30417598E+01	-4.24812297E+01	-4.23253028E+01	-4.21439861E+01	
-4.10000000E+01	-4.50596715E+01	-4.28331169E+01	-4.43597721E+01	-4.39972154E+01	-4.35693165E+01	-4.32142067E+01	-4.26448107E+01	-4.24848396E+01	-4.23008054E+01	
-4.00000000E+01	-4.52880795E+01	-4.30674702E+01	-4.46242889E+01	-4.42595199E+01	-4.38172475E+01	-4.34561260E+01	-4.28764708E+01	-4.27126190E+01	-4.25255556E+01	
-3.90000000E+01	-4.55806404E+01	-4.33700474E+01	-4.49584076E+01	-4.45924080E+01	-4.41350314E+01	-4.37672985E+01	-4.31764117E+01	-4.30077087E+01	-4.28175886E+01	
-3.80000000E+01	-4.59364195E+01	-4.37411966E+01	-4.53624730E+01	-4.49963618E+01	-4.45229649E+01	-4.41479453E+01	-4.35446846E+01	-4.33707423E+01	-4.31767667E+01	
-3.70000000E+01	-4.63548900E+01	-4.41817988E+01	-4.58373694E+01	-4.54728098E+01	-4.49824965E+01	-4.45991553E+01	-4.39815717E+01	-4.38021083E+01	-4.36036511E+01	
-3.60000000E+01	-4.68358557E+01	-4.46937488E+01	-4.63848597E+01	-4.60241687E+01	-4.55157626E+01	-4.51232146E+01	-4.44888432E+01	-4.43038013E+01	-4.41001179E+01	
-3.50000000E+01	-4.73793946E+01	-4.52802855E+01	-4.70078875E+01	-4.66540021E+01	-4.61263922E+01	-4.57233884E+01	-4.50704645E+01	-4.48787392E+01	-4.46689714E+01	
-3.40000000E+01	-4.79859306E+01	-4.59455815E+01	-4.77101087E+01	-4.73675246E+01	-4.68193078E+01	-4.64046075E+01	-4.57298894E+01	-4.55305344E+01	-4.53139137E+01	
-3.30000000E+01	-4.86561577E+01	-4.66963327E+01	-4.84969740E+01	-4.81717800E+01	-4.76018745E+01	-4.71735615E+01	-4.64732643E+01	-4.62655937E+01	-4.60406856E+01	
-3.20000000E+01	-4.93908521E+01	-4.75411055E+01	-4.93754400E+01	-4.90766055E+01	-4.84839598E+01	-4.80398402E+01	-4.73095647E+01	-4.70913886E+01	-4.68569981E+01	
-3.10000000E+01	-5.01905220E+01	-4.84923091E+01	-5.03542288E+01	-5.00952129E+01	-4.94793289E+01	-4.90168368E+01	-4.82499980E+01	-4.80197427E+01	-4.77737900E+01	
-3.00000000E+01	-5.10548868E+01	-4.95671305E+01	-5.14444248E+01	-5.12458058E+01	-5.06075302E+01	-5.01231594E+01	-4.93124123E+01	-4.90665302E+01	-4.88062340E+01	
-2.90000000E+01	-5.19818923E+01	-5.07901691E+01	-5.26586100E+01	-5.25531947E+01	-5.18969131E+01	-5.13856996E+01	-5.05184507E+01	-5.02542554E+01	-4.99758673E+01	
-2.80000000E+01	-5.29655361E+01	-5.21976262E+01	-5.40090851E+01	-5.40513513E+01	-5.33887591E+01	-5.28447370E+01	-5.19048767E+01	-5.16153545E+01	-5.13132687E+01	
-2.70000000E+01	-5.39927726E+01	-5.38457603E+01	-5.55030499E+01	-5.57859319E+01	-5.51480218E+01	-5.45630408E+01	-5.35226035E+01	-5.31990058E+01	-5.28651712E+01	
-2.60000000E+01	-5.50379548E+01	-5.58249230E+01	-5.71221614E+01	-5.78106554E+01	-5.72806278E+01	-5.66443198E+01	-5.54567439E+01	-5.50864642E+01	-5.47038748E+01	
-2.50000000E+01	-5.60555235E+01	-5.82957640E+01	-5.87803888E+01	-6.01536039E+01	-5.99706165E+01	-5.92771537E+01	-5.78571091E+01	-5.74067375E+01	-5.69483338E+01	
-2.40000000E+01	-5.69735393E+01	-6.15716878E+01	-6.02365405E+01	-6.26395299E+01	-6.35444633E+01	-6.28453441E+01	-6.09994255E+01	-6.04143532E+01	-5.98152151E+01	
-2.30000000E+01	-5.76960931E+01	-6.63167548E+01	-6.10572725E+01	-6.43488430E+01	-6.82459977E+01	-6.81752807E+01	-6.54475472E+01	-6.45714532E+01	-6.36727972E+01	
-2.20000000E+01	-5.81285949E+01	-7.21716374E+01	-6.09179567E+01	-6.39107726E+01	-6.99457568E+01	-7.30308786E+01	-7.10653211E+01	-6.98644991E+01	-6.84661500E+01	
-2.10000000E+01	-5.82217452E+01	-6.83829697E+01	-6.00059673E+01	-6.19787859E+01	-6.57249699E+01	-6.74205603E+01	-6.85312731E+01	-6.86524365E+01	-6.83087409E+01	
-2.00000000E+01	-5.80014855E+01	-6.34235356E+01	-5.87711258E+01	-5.98985547E+01	-6.20725904E+01	-6.28749410E+01	-6.35901691E+01	-6.38183417E+01	-6.38750953E+01	
-1.90000000E+01	-5.75515170E+01	-6.01861338E+01	-5.75153065E+01	-5.80970106E+01	-5.94587617E+01	-5.98932855E+01	-6.02792840E+01	-6.04274215E+01	-6.04830563E+01	
-1.80000000E+01	-5.69683783E+01	-5.78884909E+01	-5.63589556E+01	-5.65968941E+01	-5.74982429E+01	-5.77448337E+01	-5.79291526E+01	-5.80166184E+01	-5.80402034E+01	
-1.70000000E+01	-5.63292665E+01	-5.61407932E+01	-5.53308981E+01	-5.53448842E+01	-5.59583017E+01	-5.60930327E+01	-5.61453033E+01	-5.61894878E+01	-5.61869264E+01	
-1.60000000E+01	-5.56842651E+01	-5.47486827E+01	-5.44270877E+01	-5.42879624E+01	-5.47066449E+01	-5.47677504E+01	-5.47280072E+01	-5.47416021E+01	-5.47152943E+01	
-1.50000000E+01	-5.50613805E+01	-5.36035284E+01	-5.36329503E+01	-5.33844229E+01	-5.36627034E+01	-5.36720787E+01	-5.35635087E+01	-5.35554387E+01	-5.35108442E+01	
-1.40000000E+01	-5.44739181E+01	-5.26392433E+01	-5.29326418E+01	-5.26027799E+01	-5.27747789E+01	-5.27462735E+01	-5.25838759E+01	-5.25580584E+01	-5.24996429E+01	
-1.30000000E+01	-5.39269573E+01	-5.18124848E+01	-5.23121611E+01	-5.19194384E+01	-5.20078951E+01	-5.19502315E+01	-5.17455122E+01	-5.17045371E+01	-5.16350338E+01	
-1.20000000E+01	-5.34207482E+01	-5.10929493E+01	-5.17589354E+01	-5.13162839E+01	-5.13368706E+01	-5.12562776E+01	-5.10157914E+01	-5.09641369E+01	-5.08842586E+01	
-1.10000000E+01	-5.29533904E+01	-5.04591757E+01	-5.12627833E+01	-5.07793466E+01	-5.07432781E+01	-5.06440201E+01	-5.03734981E+01	-5.03118165E+01	-5.02236116E+01	
-1.00000000E+01	-5.25218038E+01	-4.98948780E+01	-5.08152452E+01	-5.02975293E+01	-5.02125997E+01	-5.00981944E+01	-4.98024083E+01	-4.97316483E+01	-4.96364922E+01	
-9.00000000E+00	-5.21226844E+01	-4.93875893E+01	-5.04090483E+01	-4.98619219E+01	-4.97345058E+01	-4.96072092E+01	-4.92885389E+01	-4.92103943E+01	-4.91091074E+01	
-8.00000000E+00	-5.17525708E+01	-4.89274803E+01	-5.00381197E+01	-4.94652690E+01	-4.92999195E+01	-4.91614849E+01	-4.88225448E+01	-4.87380888E+01	-4.86312553E+01	
-7.00000000E+00	-5.14083199E+01	-4.85065725E+01	-4.96973861E+01	-4.91015397E+01	-4.89017684E+01	-4.87536975E+01	-4.83968930E+01	-4.83064213E+01	-4.81945531E+01	
-6.00000000E+00	-5.10869365E+01	-4.81185850E+01	-4.93824650E+01	-4.87657444E+01	-4.85342552E+01	-4.83776636E+01	-4.80043662E+01	-4.79085219E+01	-4.77921915E+01	
-5.00000000E+00	-5.07857539E+01	-4.77582221E+01	-4.90895579E+01	-4.84536911E+01	-4.81925822E+01	-4.80283138E+01	-4.76398153E+01	-4.75388733E+01	-4.74187792E+01	
-4.00000000E+00	-5.05024435E+01	-4.74210032E+01	-4.88156416E+01	-4.81617913E+01	-4.78726375E+01	-4.77013246E+01	-4.72987984E+01	-4.71932264E+01	-4.70695736E+01	
-3.00000000E+00	-5.02348580E+01	-4.71032592E+01	-4.85578657E+01	-4.78869634E+01	-4.75711305E+01	-4.73931374E+01	-4.69773466E+01	-4.68677460E+01	-4.67408072E+01	
-2.00000000E+00	-4.99811632E+01	-4.68018992E+01	-4.83139004E+01	-4.76266616E+01	-4.72850130E+01	-4.71008427E+01	-4.66724786E+01	-4.65592612E+01	-4.64291750E+01	
-1.00000000E+00	-4.97397336E+01	-4.65142181E+01	-4.80816830E+01	-4.73786296E+01	-4.70119966E+01	-4.68217354E+01	-4.63815688E+01	-4.62648247E+01	-4.61320025E+01	
0.00000000E+00	-4.95091934E+01	-4.62381020E+01	-4.78594976E+01	-4.71409737E+01	-4.67499520E+01	-4.65537906E+01	-4.61023766E+01	-4.59823536E+01	-4.58469878E+01	
1.00000000E+00	-4.92883202E+01	-4.59716696E+01	-4.76458417E+01	-4.69121244E+01	-4.64972236E+01	-4.62952273E+01	-4.58331291E+01	-4.57099198E+01	-4.55721494E+01	
2.00000000E+00	-4.90761230E+01	-4.57134257E+01	-4.74394601E+01	-4.66907153E+01	-4.62522689E+01	-4.60444842E+01	-4.55720360E+01	-4.54459666E+01	-4.53060060E+01	
3.00000000E+00	-4.88717820E+01	-4.54620965E+01	-4.72393429E+01	-4.64756858E+01	-4.60140839E+01	-4.58004576E+01	-4.53180818E+01	-4.51893542E+01	-4.50473238E+01	
4.00000000E+00	-4.86746243E+01	-4.52167565E+01	-4.70446876E+01	-4.62661276E+01	-4.57816783E+01	-4.55621575E+01	-4.50703871E+01	-4.49389713E+01	-4.47950783E+01	
5.00000000E+00	-4.84841432E+01	-4.49766842E+01	-4.68547794E+01	-4.60613481E+01	-4.55543253E+01	-4.53288873E+01	-4.48278613E+01	-4.46941533E+01	-4.45484560E+01	
6.00000000E+00	-4.82999460E+01	-4.47413593E+01	-4.66691650E+01	-4.58608828E+01	-4.53315657E+01	-4.51001166E+01	-4.45901774E+01	-4.44542349E+01	-4.43069472E+01	
7.00000000E+00	-4.81217870E+01	-4.45103973E+01	-4.64875139E+01	-4.56643528E+01	-4.51130800E+01	-4.48755086E+01	-4.43571752E+01	-4.42190172E+01	-4.40702144E+01	
8.00000000E+00	-4.79495454E+01	-4.42836517E+01	-4.63095363E+01	-4.54715549E+01	-4.48986647E+01	-4.46549007E+01	-4.41283562E+01	-4.39882689E+01	-4.38381525E+01	
9.00000000E+00	-4.77831791E+01	-4.40611125E+01	-4.61353002E+01	-4.52824437E+01	-4.46883320E+01	-4.44382707E+01	-4.39038115E+01	-4.37620290E+01	-4.36105474E+01	
1.00000000E+01	-4.76227210E+01	-4.38428498E+01	-4.59647266E+01	-4.50970299E+01	-4.44821420E+01	-4.42256928E+01	-4.36837940E+01	-4.35401374E+01	-4.33876329E+01	
1.10000000E+01	-4.74683276E+01	-4.36291116E+01	-4.57979612E+01	-4.49154411E+01	-4.42802836E+01	-4.40174172E+01	-4.34683140E+01	-4.33231266E+01	-4.31696066E+01	
1.20000000E+01	-4.73201403E+01	-4.34201506E+01	-4.56351507E+01	-4.47379369E+01	-4.40830021E+01	-4.38136899E+01	-4.32578886E+01	-4.31111204E+01	-4.29567369E+01	
1.30000000E+01	-4.71783674E+01	-4.32163868E+01	-4.54765221E+01	-4.45647210E+01	-4.38906291E+01	-4.36148537E+01	-4.30523792E+01	-4.29043388E+01	-4.27495075E+01	
1.40000000E+01	-4.70431923E+01	-4.30182544E+01	-4.53222818E+01	-4.43960943E+01	-4.37035227E+01	-4.34213639E+01	-4.28529611E+01	-4.27035263E+01	-4.25480274E+01	
1.50000000E+01	-4.69147810E+01	-4.28261924E+01	-4.51727232E+01	-4.42323854E+01	-4.35221259E+01	-4.32336208E+01	-4.26597753E+01	-4.25093533E+01	-4.23531944E+01	
1.60000000E+01	-4.67932756E+01	-4.26406217E+01	-4.50281014E+01	-4.40739140E+01	-4.33467665E+01	-4.30521067E+01	-4.24732407E+01	-4.23220535E+01	-4.21651899E+01	
1.70000000E+01	-4.66786884E+01	-4.24621243E+01	-4.48885100E+01	-4.39209472E+01	-4.31779203E+01	-4.28772360E+01	-4.22938723E+01	-4.21420175E+01	-4.19848601E+01	
1.80000000E+01	-4.65709598E+01	-4.22911506E+01	-4.47541555E+01	-4.37737554E+01	-4.30158918E+01	-4.27094080E+01	-4.21220852E+01	-4.19699628E+01	-4.18124630E+01	
1.90000000E+01	-4.64698441E+01	-4.21281347E+01	-4.46251091E+01	-4.36325793E+01	-4.28610530E+01	-4.25491195E+01	-4.19585106E+01	-4.18059621E+01	-4.16485577E+01	
2.00000000E+01	-4.63749815E+01	-4.19735210E+01	-4.45013793E+01	-4.34975375E+01	-4.27136717E+01	-4.23966652E+01	-4.18035637E+01	-4.16507407E+01	-4.14939209E+01	
2.10000000E+01	-4.62857765E+01	-4.18277203E+01	-4.43828268E+01	-4.33687241E+01	-4.25739912E+01	-4.22524233E+01	-4.16577637E+01	-4.15048426E+01	-4.13486270E+01	
2.20000000E+01	-4.62014211E+01	-4.16911223E+01	-4.42692724E+01	-4.32461421E+01	-4.24422447E+01	-4.21166717E+01	-4.15214790E+01	-4.13692164E+01	-4.12132086E+01	
2.30000000E+01	-4.61209009E+01	-4.15640002E+01	-4.41603993E+01	-4.31297488E+01	-4.23184647E+01	-4.19895780E+01	-4.13947295E+01	-4.12431846E+01	-4.10882642E+01	
2.40000000E+01	-4.60430143E+01	-4.14466385E+01	-4.40558518E+01	-4.30194354E+01	-4.22027384E+01	-4.18714077E+01	-4.12782301E+01	-4.11278375E+01	-4.09739521E+01	
2.50000000E+01	-4.59663533E+01	-4.13393678E+01	-4.39551508E+01	-4.29150303E+01	-4.20951780E+01	-4.17623080E+01	-4.11721840E+01	-4.10233240E+01	-4.08709204E+01	
2.60000000E+01	-4.58894243E+01	-4.12422900E+01	-4.38578829E+01	-4.28163531E+01	-4.19957480E+01	-4.16624128E+01	-4.10767307E+01	-4.09298566E+01	-4.07792244E+01	
2.70000000E+01	-4.58107549E+01	-4.11557364E+01	-4.37635989E+01	-4.27232556E+01	-4.19044927E+01	-4.15718216E+01	-4.09921764E+01	-4.08478272E+01	-4.06994178E+01	
2.80000000E+01	-4.57289254E+01	-4.10799057E+01	-4.36721227E+01	-4.26356767E+01	-4.18214705E+01	-4.14907681E+01	-4.09189187E+01	-4.07771557E+01	-4.06314927E+01	
2.90000000E+01	-4.56427459E+01	-4.10151011E+01	-4.35831170E+01	-4.25536453E+01	-4.17467357E+01	-4.14194366E+01	-4.08571276E+01	-4.07186631E+01	-4.05761659E+01	
3.00000000E+01	-4.55515210E+01	-4.09617595E+01	-4.34968145E+01	-4.24773976E+01	-4.16806870E+01	-4.13581600E+01	-4.08071823E+01	-4.06727108E+01	-4.05335049E+01	
3.10000000E+01	-4.54551108E+01	-4.09203184E+01	-4.34135621E+01	-4.24073918E+01	-4.16237308E+01	-4.13075504E+01	-4.07699477E+01	-4.06399334E+01	-4.05047593E+01	
3.20000000E+01	-4.53540419E+01	-4.08915434E+01	-4.33343189E+01	-4.23444385E+01	-4.15765057E+01	-4.12681924E+01	-4.07460407E+01	-4.06205588E+01	-4.04898178E+01	
3.30000000E+01	-4.52497296E+01	-4.08763524E+01	-4.32603940E+01	-4.22896722E+01	-4.15401208E+01	-4.12411909E+01	-4.07359734E+01	-4.06160479E+01	-4.04901691E+01	
3.40000000E+01	-4.51444693E+01	-4.08759680E+01	-4.31935557E+01	-4.22447129E+01	-4.15158172E+01	-4.12277039E+01	-4.07417274E+01	-4.06272275E+01	-4.05066725E+01	
3.50000000E+01	-4.50414252E+01	-4.08917751E+01	-4.31361949E+01	-4.22114923E+01	-4.15053612E+01	-4.12293688E+01	-4.07634947E+01	-4.06551821E+01	-4.05408349E+01	
3.60000000E+01	-4.49445791E+01	-4.09257239E+01	-4.30913475E+01	-4.21925870E+01	-4.15107305E+01	-4.12482478E+01	-4.08045082E+01	-4.07026823E+01	-4.05944221E+01	
3.70000000E+01	-4.48587147E+01	-4.09800324E+01	-4.30623253E+01	-4.21909391E+01	-4.15347291E+01	-4.12866992E+01	-4.08658881E+01	-4.07712879E+01	-4.06696226E+01	
3.80000000E+01	-4.47890871E+01	-4.10573557E+01	-4.30530991E+01	-4.22099076E+01	-4.15801942E+01	-4.13474514E+01	-4.09505929E+01	-4.08634695E+01	-4.07684460E+01	
3.90000000E+01	-4.47414600E+01	-4.11606440E+01	-4.30680392E+01	-4.22533028E+01	-4.16505088E+01	-4.14338292E+01	-4.10618443E+01	-4.09815630E+01	-4.08941641E+01	
4.00000000E+01	-4.47218451E+01	-4.12933039E+01	-4.31117377E+01	-4.23252641E+01	-4.17493594E+01	-4.15492839E+01	-4.12028518E+01	-4.11296230E+01	-4.10498731E+01	
4.10000000E+01	-4.47363375E+01	-4.14590512E+01	-4.31890579E+01	-4.24301997E+01	-4.18809579E+01	-4.16977678E+01	-4.13770144E+01	-4.13114001E+01	-4.12391293E+01	
4.20000000E+01	-4.47909950E+01	-4.16619535E+01	-4.33048909E+01	-4.25726216E+01	-4.20493294E+01	-4.18833616E+01	-4.15887795E+01	-4.15304286E+01	-4.14657415E+01	
4.30000000E+01	-4.48916134E+01	-4.19059238E+01	-4.34641360E+01	-4.27570548E+01	-4.22588958E+01	-4.21102317E+01	-4.18418076E+01	-4.17909318E+01	-4.17340055E+01	
4.40000000E+01	-4.50435352E+01	-4.21950963E+01	-4.36713256E+01	-4.29877259E+01	-4.25136992E+01	-4.23823869E+01	-4.21400019E+01	-4.20964960E+01	-4.20475831E+01	
4.50000000E+01	-4.52512675E+01	-4.25330157E+01	-4.39302166E+01	-4.32684176E+01	-4.28172731E+01	-4.27034414E+01	-4.24873092E+01	-4.24509593E+01	-4.24104463E+01	
4.60000000E+01	-4.55179124E+01	-4.29222155E+01	-4.42434142E+01	-4.36014619E+01	-4.31720709E+01	-4.30758378E+01	-4.28859970E+01	-4.28561613E+01	-4.28243721E+01	
4.70000000E+01	-4.58442711E+01	-4.33631820E+01	-4.46111738E+01	-4.39873026E+01	-4.35785369E+01	-4.35001018E+01	-4.33365347E+01	-4.33134184E+01	-4.32904613E+01	
4.80000000E+01	-4.62273678E+01	-4.38531371E+01	-4.50301427E+01	-4.44228766E+01	-4.40336685E+01	-4.39732012E+01	-4.38365475E+01	-4.38201153E+01	-4.38053299E+01	
4.90000000E+01	-4.66582211E+01	-4.43835022E+01	-4.54912103E+01	-4.48994859E+01	-4.45291857E+01	-4.44866713E+01	-4.43765227E+01	-4.43659781E+01	-4.43602016E+01	
5.00000000E+01	-4.71186927E+01	-4.49366523E+01	-4.59760872E+01	-4.53997660E+01	-4.50479764E+01	-4.50230782E+01	-4.49394745E+01	-4.49337923E+01	-4.49362235E+01	
5.10000000E+01	-4.75778684E+01	-4.54820981E+01	-4.64542891E+01	-4.58946053E+01	-4.55609440E+01	-4.55525339E+01	-4.54930862E+01	-4.54907613E+01	-4.55006372E+01	
5.20000000E+01	-4.79895777E+01	-4.59735878E+01	-4.68808639E+01	-4.63405330E+01	-4.60246818E+01	-4.60300262E+01	-4.59897057E+01	-4.59890375E+01	-4.60034841E+01	
5.30000000E+01	-4.82950558E+01	-4.63508767E+01	-4.71990747E+01	-4.66820094E+01	-4.63832335E+01	-4.63973948E+01	-4.63677388E+01	-4.63653076E+01	-4.63808380E+01	
5.40000000E+01	-4.84353073E+01	-4.65516951E+01	-4.73523888E+01	-4.68623709E+01	-4.65787433E+01	-4.65946339E+01	-4.65637696E+01	-4.65564571E+01	-4.65668480E+01	
5.50000000E+01	-4.83722775E+01	-4.65341385E+01	-4.73043589E+01	-4.68432045E+01	-4.65712874E+01	-4.65810259E+01	-4.65357895E+01	-4.65208139E+01	-4.65212276E+01	
5.60000000E+01	-4.81071255E+01	-4.62968835E+01	-4.70561354E+01	-4.66218512E+01	-4.63573011E+01	-4.63544003E+01	-4.62844236E+01	-4.62609683E+01	-4.62481355E+01	
5.70000000E+01	-4.76802557E+01	-4.58803249E+01	-4.66460130E+01	-4.62333771E+01	-4.59716114E+01	-4.59525431E+01	-4.58529271E+01	-4.58210503E+01	-4.57943896E+01	
5.80000000E+01	-4.71528705E+01	-4.53478557E+01	-4.61326815E+01	-4.57349031E+01	-4.54721068E+01	-4.54361976E+01	-4.53074637E+01	-4.52680329E+01	-4.52288129E+01	
5.90000000E+01	-4.65856118E+01	-4.47627253E+01	-4.55748246E+01	-4.51852446E+01	-4.49182527E+01	-4.48667980E+01	-4.47115025E+01	-4.46662348E+01	-4.46168636E+01	
6.00000000E+01	-4.60260163E+01	-4.41750536E+01	-4.50191133E+01	-4.46319095E+01	-4.43587657E+01	-4.42934620E+01	-4.41152980E+01	-4.40651804E+01	-4.40080188E+01	
6.10000000E+01	-4.55056824E+01	-4.36177792E+01	-4.44969670E+01	-4.41075657E+01	-4.38266773E+01	-4.37492954E+01	-4.35516021E+01	-4.34978071E+01	-4.34344006E+01	
6.20000000E+01	-4.50422005E+01	-4.31101861E+01	-4.40265604E+01	-4.36314024E+01	-4.33416500E+01	-4.32535423E+01	-4.30391470E+01	-4.29819909E+01	-4.29138214E+01	
6.30000000E+01	-4.46426303E+01	-4.26608644E+01	-4.36158653E+01	-4.32123565E+01	-4.29128745E+01	-4.28150580E+01	-4.25861817E+01	-4.25260452E+01	-4.24540434E+01	
6.40000000E+01	-4.43062059E+01	-4.22713343E+01	-4.32655405E+01	-4.28519312E+01	-4.25422358E+01	-4.24354332E+01	-4.21938639E+01	-4.21310312E+01	-4.20560576E+01	
6.50000000E+01	-4.40262677E+01	-4.19381482E+01	-4.29708902E+01	-4.25462441E+01	-4.22262902E+01	-4.21111827E+01	-4.18585516E+01	-4.17932000E+01	-4.17161407E+01	
6.60000000E+01	-4.37916256E+01	-4.16544413E+01	-4.27232067E+01	-4.22877063E+01	-4.19580060E+01	-4.18352392E+01	-4.15732491E+01	-4.15060180E+01	-4.14272256E+01	
6.70000000E+01	-4.35878208E+01	-4.14112228E+01	-4.25111280E+01	-4.20660142E+01	-4.17278146E+01	-4.15982749E+01	-4.13292415E+01	-4.12603055E+01	-4.11806844E+01	
6.80000000E+01	-4.33985497E+01	-4.11983771E+01	-4.23216063E+01	-4.18694345E+01	-4.15248434E+01	-4.13898225E+01	-4.11163664E+01	-4.10463445E+01	-4.09665106E+01	
6.90000000E+01	-4.32077330E+01	-4.10057396E+01	-4.21417096E+01	-4.16862457E+01	-4.13382730E+01	-4.11993495E+01	-4.09246266E+01	-4.08541126E+01	-4.07749808E+01	
7.00000000E+01	-4.30021211E+01	-4.08245544E+01	-4.19602108E+01	-4.15062883E+01	-4.11586179E+01	-4.10178159E+01	-4.07453791E+01	-4.06751253E+01	-4.05975856E+01	
7.10000000E+01	-4.27738548E+01	-4.06487159E+01	-4.17696624E+01	-4.13226454E+01	-4.09793880E+01	-4.08389332E+01	-4.05720112E+01	-4.05034464E+01	-4.04279857E+01	
7.20000000E+01	-4.25223152E+01	-4.04755770E+01	-4.15678624E+01	-4.11329566E+01	-4.07981672E+01	-4.06603778E+01	-4.04022872E+01	-4.03358142E+01	-4.02634444E+01	
7.30000000E+01	-4.22543912E+01	-4.03068864E+01	-4.13584390E+01	-4.09401056E+01	-4.06173283E+01	-4.04842824E+01	-4.02375004E+01	-4.01739949E+01	-4.01052620E+01	
7.40000000E+01	-4.19833179E+01	-4.01485753E+01	-4.11505236E+01	-4.07518602E+01	-4.04437977E+01	-4.03171372E+01	-4.00835804E+01	-4.00233951E+01	-3.99585261E+01	
7.50000000E+01	-4.17265170E+01	-4.00100368E+01	-4.09572013E+01	-4.05799931E+01	-4.02881689E+01	-4.01691142E+01	-3.99494132E+01	-3.98928768E+01	-3.98320893E+01	
7.60000000E+01	-4.15030740E+01	-3.99033626E+01	-4.07942596E+01	-4.04387927E+01	-4.01637614E+01	-4.00529875E+01	-3.98471552E+01	-3.97941669E+01	-3.97371384E+01	
7.70000000E+01	-4.13320667E+01	-3.98421647E+01	-4.06783405E+01	-4.03437342E+01	-4.00851305E+01	-3.99828362E+01	-3.97898656E+01	-3.97404346E+01	-3.96869687E+01	
