Far field
"Plane Wave Phi"[deg]	"2Blades_SEP_lam80_Carbide [dBsm]"	"2Blades_SEP_lam8_Carbide [dBsm]"	"2Blades_SEP_lam16_Carbide [dBsm]"	"2Blades_SEP_lam20_Carbide [dBsm]"	"2Blades_SEP_lam32_Carbide [dBsm]"	"2Blades_SEP_lam40_Carbide [dBsm]"	"2Blades_SEP_lam64_Carbide [dBsm]"	
-1.80000000E+01	-1.46223329E+01	-1.81392076E+01	-1.69179492E+01	-1.65609057E+01	-1.56788940E+01	-1.53901446E+01	-1.48175818E+01	
-1.70000000E+01	-1.51536478E+01	-1.87027808E+01	-1.74825882E+01	-1.71195837E+01	-1.62237436E+01	-1.59291537E+01	-1.53503314E+01	
-1.60000000E+01	-1.57607469E+01	-1.93324408E+01	-1.81175448E+01	-1.77493772E+01	-1.68417733E+01	-1.65421645E+01	-1.59583995E+01	
-1.50000000E+01	-1.64384667E+01	-2.00214300E+01	-1.88167658E+01	-1.84443213E+01	-1.75272958E+01	-1.72235384E+01	-1.66363996E+01	
-1.40000000E+01	-1.71808946E+01	-2.07623720E+01	-1.95737428E+01	-1.91980135E+01	-1.82741736E+01	-1.79672938E+01	-1.73784522E+01	
-1.30000000E+01	-1.79814615E+01	-2.15469253E+01	-2.03811720E+01	-2.00033249E+01	-1.90756937E+01	-1.87668108E+01	-1.81781430E+01	
-1.20000000E+01	-1.88332615E+01	-2.23654442E+01	-2.12306236E+01	-2.08520144E+01	-1.99241280E+01	-1.96145435E+01	-1.90282874E+01	
-1.10000000E+01	-1.97273248E+01	-2.32064918E+01	-2.21120007E+01	-2.17342090E+01	-2.08103308E+01	-2.05016124E+01	-1.99197938E+01	
-1.00000000E+01	-2.06538926E+01	-2.40564348E+01	-2.30130841E+01	-2.26380114E+01	-2.17232330E+01	-2.14171460E+01	-2.08425433E+01	
-9.00000000E+00	-2.15999142E+01	-2.48990822E+01	-2.39188861E+01	-2.35488326E+01	-2.26492679E+01	-2.23480271E+01	-2.17838097E+01	
-8.00000000E+00	-2.25499645E+01	-2.57153172E+01	-2.48112262E+01	-2.44487327E+01	-2.35717848E+01	-2.32780015E+01	-2.27277503E+01	
-7.00000000E+00	-2.34848506E+01	-2.64832198E+01	-2.56682500E+01	-2.53161636E+01	-2.44704288E+01	-2.41872031E+01	-2.36549214E+01	
-6.00000000E+00	-2.43809502E+01	-2.71787986E+01	-2.64644753E+01	-2.61256458E+01	-2.53206413E+01	-2.50516106E+01	-2.45421854E+01	
-5.00000000E+00	-2.52108792E+01	-2.77769518E+01	-2.71716027E+01	-2.68483237E+01	-2.60936287E+01	-2.58427124E+01	-2.53614000E+01	
-4.00000000E+00	-2.59416386E+01	-2.82541110E+01	-2.77602092E+01	-2.74537658E+01	-2.67571129E+01	-2.65280269E+01	-2.60799976E+01	
-3.00000000E+00	-2.65369250E+01	-2.85905455E+01	-2.82025345E+01	-2.79122813E+01	-2.72771593E+01	-2.70725359E+01	-2.66614200E+01	
-2.00000000E+00	-2.69579742E+01	-2.87733351E+01	-2.84764838E+01	-2.81995178E+01	-2.76220886E+01	-2.74420339E+01	-2.70686351E+01	
-1.00000000E+00	-2.71698670E+01	-2.87982138E+01	-2.85693393E+01	-2.83003096E+01	-2.77678273E+01	-2.76088631E+01	-2.72683483E+01	
0.00000000E+00	-2.71495709E+01	-2.86699749E+01	-2.84800145E+01	-2.82119548E+01	-2.77035310E+01	-2.75584608E+01	-2.72394305E+01	
1.00000000E+00	-2.68930727E+01	-2.84013238E+01	-2.82193082E+01	-2.79449658E+01	-2.74350902E+01	-2.72938810E+01	-2.69801535E+01	
2.00000000E+00	-2.64191833E+01	-2.80104408E+01	-2.78074737E+01	-2.75204117E+01	-2.69840235E+01	-2.68360292E+01	-2.65097787E+01	
3.00000000E+00	-2.57645328E+01	-2.75182891E+01	-2.72703936E+01	-2.69660159E+01	-2.63827330E+01	-2.62187619E+01	-2.58641958E+01	
4.00000000E+00	-2.49744621E+01	-2.69460950E+01	-2.66356693E+01	-2.63114722E+01	-2.56676087E+01	-2.54811993E+01	-2.50873123E+01	
5.00000000E+00	-2.40939045E+01	-2.63138067E+01	-2.59295840E+01	-2.55848801E+01	-2.48736924E+01	-2.46612242E+01	-2.42220955E+01	
6.00000000E+00	-2.31610212E+01	-2.56390609E+01	-2.51752987E+01	-2.48107829E+01	-2.40310661E+01	-2.37914785E+01	-2.33053041E+01	
7.00000000E+00	-2.22065750E+01	-2.49368593E+01	-2.43921661E+01	-2.40094665E+01	-2.31640071E+01	-2.28979104E+01	-2.23660423E+01	
8.00000000E+00	-2.12520663E+01	-2.42197374E+01	-2.35959030E+01	-2.31970694E+01	-2.22910131E+01	-2.20001718E+01	-2.14258360E+01	
9.00000000E+00	-2.03130512E+01	-2.34979232E+01	-2.27988624E+01	-2.23862171E+01	-2.14260067E+01	-2.11127278E+01	-2.05000835E+01	
1.00000000E+01	-1.94008496E+01	-2.27798445E+01	-2.20109127E+01	-2.15866988E+01	-2.05791700E+01	-2.02459798E+01	-1.95995885E+01	
1.10000000E+01	-1.85231196E+01	-2.20724739E+01	-2.12397589E+01	-2.08062262E+01	-1.97581844E+01	-1.94076518E+01	-1.87316886E+01	
1.20000000E+01	-1.76846299E+01	-2.13817564E+01	-2.04917374E+01	-2.00508191E+01	-1.89687895E+01	-1.86033797E+01	-1.79021853E+01	
1.30000000E+01	-1.68903956E+01	-2.07128807E+01	-1.97721322E+01	-1.93256269E+01	-1.82156290E+01	-1.78376504E+01	-1.71150097E+01	
1.40000000E+01	-1.61431362E+01	-2.00705256E+01	-1.90855223E+01	-1.86349948E+01	-1.75025789E+01	-1.71141769E+01	-1.63738127E+01	
1.50000000E+01	-1.54459516E+01	-1.94591434E+01	-1.84361387E+01	-1.79830035E+01	-1.68331314E+01	-1.64362646E+01	-1.56813988E+01	
1.60000000E+01	-1.48011604E+01	-1.88830240E+01	-1.78280144E+01	-1.73734284E+01	-1.62106551E+01	-1.58070861E+01	-1.50408393E+01	
1.70000000E+01	-1.42120696E+01	-1.83465191E+01	-1.72652057E+01	-1.68102642E+01	-1.56385651E+01	-1.52299205E+01	-1.44548653E+01	
1.80000000E+01	-1.36818768E+01	-1.78540712E+01	-1.67518640E+01	-1.62974240E+01	-1.51204819E+01	-1.47082330E+01	-1.39269563E+01	
1.90000000E+01	-1.32135725E+01	-1.74103435E+01	-1.62923689E+01	-1.58391928E+01	-1.46602564E+01	-1.42457445E+01	-1.34603954E+01	
2.00000000E+01	-1.28112873E+01	-1.70203158E+01	-1.58914068E+01	-1.54401436E+01	-1.42621902E+01	-1.38466664E+01	-1.30591576E+01	
2.10000000E+01	-1.24795244E+01	-1.66892415E+01	-1.55540258E+01	-1.51053274E+01	-1.39310063E+01	-1.35155811E+01	-1.27278281E+01	
2.20000000E+01	-1.22231244E+01	-1.64228559E+01	-1.52858031E+01	-1.48401655E+01	-1.36719595E+01	-1.32576813E+01	-1.24712433E+01	
2.30000000E+01	-1.20475894E+01	-1.62273310E+01	-1.50928102E+01	-1.46506933E+01	-1.34909017E+01	-1.30787679E+01	-1.22950996E+01	
2.40000000E+01	-1.19593993E+01	-1.61093812E+01	-1.49816965E+01	-1.45435746E+01	-1.33943896E+01	-1.29853528E+01	-1.22058791E+01	
2.50000000E+01	-1.19659320E+01	-1.60763828E+01	-1.49599335E+01	-1.45262007E+01	-1.33897965E+01	-1.29847872E+01	-1.22107512E+01	
2.60000000E+01	-1.20748472E+01	-1.61364257E+01	-1.50357754E+01	-1.46069145E+01	-1.34854422E+01	-1.30853570E+01	-1.23178353E+01	
2.70000000E+01	-1.22959807E+01	-1.62984643E+01	-1.52185232E+01	-1.47949217E+01	-1.36907083E+01	-1.32964853E+01	-1.25364873E+01	
2.80000000E+01	-1.26397949E+01	-1.65723887E+01	-1.55186215E+01	-1.51008562E+01	-1.40163054E+01	-1.36289483E+01	-1.28774442E+01	
2.90000000E+01	-1.31183598E+01	-1.69691263E+01	-1.59477936E+01	-1.55364224E+01	-1.44744300E+01	-1.40950632E+01	-1.33530797E+01	
3.00000000E+01	-1.37454165E+01	-1.75006641E+01	-1.65193026E+01	-1.61150754E+01	-1.50790372E+01	-1.47089055E+01	-1.39769509E+01	
3.10000000E+01	-1.45373348E+01	-1.81798303E+01	-1.72478432E+01	-1.68516989E+01	-1.58459459E+01	-1.54866089E+01	-1.47655424E+01	
3.20000000E+01	-1.55125816E+01	-1.90193680E+01	-1.81490699E+01	-1.77622953E+01	-1.67926930E+01	-1.64462629E+01	-1.57368607E+01	
3.30000000E+01	-1.66890064E+01	-2.00298728E+01	-1.92380303E+01	-1.88624630E+01	-1.79374889E+01	-1.76069383E+01	-1.69097764E+01	
3.40000000E+01	-1.80855251E+01	-2.12142802E+01	-2.05242801E+01	-2.01632200E+01	-1.92957886E+01	-1.89856199E+01	-1.83021890E+01	
3.50000000E+01	-1.97093034E+01	-2.25555710E+01	-2.20002333E+01	-2.16593647E+01	-2.08702704E+01	-2.05877673E+01	-1.99210187E+01	
3.60000000E+01	-2.15336450E+01	-2.39917281E+01	-2.36132997E+01	-2.33031043E+01	-2.26255445E+01	-2.23825563E+01	-2.17397617E+01	
3.70000000E+01	-2.34455902E+01	-2.53770462E+01	-2.52135131E+01	-2.49515850E+01	-2.44320309E+01	-2.42455839E+01	-2.36435193E+01	
3.80000000E+01	-2.51610490E+01	-2.64673456E+01	-2.65100652E+01	-2.63171503E+01	-2.59920845E+01	-2.58758243E+01	-2.53435216E+01	
3.90000000E+01	-2.62404660E+01	-2.70288027E+01	-2.71824145E+01	-2.70645709E+01	-2.69032832E+01	-2.68434064E+01	-2.64016673E+01	
4.00000000E+01	-2.64625070E+01	-2.70484599E+01	-2.71856297E+01	-2.71231718E+01	-2.70241776E+01	-2.69761872E+01	-2.66036461E+01	
4.10000000E+01	-2.60822910E+01	-2.67466092E+01	-2.67985187E+01	-2.67646400E+01	-2.66417964E+01	-2.65686735E+01	-2.62166278E+01	
4.20000000E+01	-2.54871340E+01	-2.63679576E+01	-2.63210374E+01	-2.62973595E+01	-2.61119922E+01	-2.59980659E+01	-2.56260706E+01	
4.30000000E+01	-2.48829466E+01	-2.60537465E+01	-2.59068494E+01	-2.58816171E+01	-2.56143628E+01	-2.54534126E+01	-2.50358782E+01	
4.40000000E+01	-2.43248228E+01	-2.58459844E+01	-2.55906997E+01	-2.55517836E+01	-2.51850619E+01	-2.49734909E+01	-2.44968033E+01	
4.50000000E+01	-2.38117158E+01	-2.57239835E+01	-2.53462347E+01	-2.52810225E+01	-2.48006546E+01	-2.45395266E+01	-2.40025157E+01	
4.60000000E+01	-2.33456831E+01	-2.56338281E+01	-2.51284654E+01	-2.50269356E+01	-2.44336358E+01	-2.41318637E+01	-2.35500173E+01	
4.70000000E+01	-2.29490705E+01	-2.55150415E+01	-2.49031713E+01	-2.47627951E+01	-2.40808544E+01	-2.37555826E+01	-2.31569653E+01	
4.80000000E+01	-2.26595853E+01	-2.53288949E+01	-2.46639033E+01	-2.44924839E+01	-2.37673425E+01	-2.34403545E+01	-2.28594836E+01	
4.90000000E+01	-2.25165651E+01	-2.50796406E+01	-2.44347318E+01	-2.42485758E+01	-2.35347144E+01	-2.32275308E+01	-2.26973281E+01	
5.00000000E+01	-2.25507094E+01	-2.48139176E+01	-2.42601758E+01	-2.40784624E+01	-2.34260240E+01	-2.31559213E+01	-2.27029150E+01	
5.10000000E+01	-2.27771439E+01	-2.46008771E+01	-2.41897074E+01	-2.40297418E+01	-2.34759364E+01	-2.32539048E+01	-2.28940079E+01	
5.20000000E+01	-2.31940268E+01	-2.45085360E+01	-2.42663030E+01	-2.41410050E+01	-2.37061335E+01	-2.35363667E+01	-2.32728993E+01	
5.30000000E+01	-2.37785226E+01	-2.45875312E+01	-2.45190948E+01	-2.44362999E+01	-2.41234497E+01	-2.40022671E+01	-2.38233530E+01	
5.40000000E+01	-2.44869483E+01	-2.48615766E+01	-2.49557382E+01	-2.49190569E+01	-2.47156671E+01	-2.46325453E+01	-2.45079788E+01	
5.50000000E+01	-2.52565608E+01	-2.53169158E+01	-2.55507248E+01	-2.55608204E+01	-2.54436521E+01	-2.53829370E+01	-2.52699189E+01	
5.60000000E+01	-2.60133813E+01	-2.58880629E+01	-2.62288697E+01	-2.62847570E+01	-2.62301697E+01	-2.61772364E+01	-2.60366833E+01	
5.70000000E+01	-2.66959902E+01	-2.64526850E+01	-2.68594159E+01	-2.69594202E+01	-2.69605817E+01	-2.69126147E+01	-2.67348984E+01	
5.80000000E+01	-2.72749399E+01	-2.68719962E+01	-2.73015817E+01	-2.74430392E+01	-2.75213804E+01	-2.74924813E+01	-2.73184252E+01	
5.90000000E+01	-2.77633213E+01	-2.70924344E+01	-2.75094914E+01	-2.76872066E+01	-2.78759691E+01	-2.78887478E+01	-2.77882938E+01	
6.00000000E+01	-2.82036856E+01	-2.72152125E+01	-2.75956054E+01	-2.78010897E+01	-2.81096924E+01	-2.81719463E+01	-2.81920702E+01	
6.10000000E+01	-2.86449586E+01	-2.74421295E+01	-2.77598173E+01	-2.79833399E+01	-2.83793064E+01	-2.84727325E+01	-2.85991522E+01	
6.20000000E+01	-2.91117748E+01	-2.79707365E+01	-2.81821475E+01	-2.84113195E+01	-2.88246431E+01	-2.89063631E+01	-2.90629552E+01	
6.30000000E+01	-2.95861948E+01	-2.89384815E+01	-2.89626631E+01	-2.91795422E+01	-2.95045004E+01	-2.95143113E+01	-2.95794054E+01	
6.40000000E+01	-3.00002135E+01	-3.03827543E+01	-3.00850857E+01	-3.02594374E+01	-3.03533730E+01	-3.02262515E+01	-3.00764264E+01	
6.50000000E+01	-3.02899241E+01	-3.21319830E+01	-3.13525878E+01	-3.14388495E+01	-3.11694625E+01	-3.08735996E+01	-3.04568106E+01	
6.60000000E+01	-3.04990952E+01	-3.36651435E+01	-3.24110927E+01	-3.23767397E+01	-3.17531430E+01	-3.13340765E+01	-3.07260286E+01	
6.70000000E+01	-3.08411499E+01	-3.45423672E+01	-3.31319806E+01	-3.29967876E+01	-3.21994687E+01	-3.17485110E+01	-3.10818186E+01	
6.80000000E+01	-3.16506923E+01	-3.53455557E+01	-3.39980449E+01	-3.37935507E+01	-3.29630331E+01	-3.25306817E+01	-3.18841476E+01	
6.90000000E+01	-3.33351071E+01	-3.74360778E+01	-3.59002520E+01	-3.55876834E+01	-3.46544720E+01	-3.42194272E+01	-3.35716719E+01	
7.00000000E+01	-3.61113162E+01	-4.32903570E+01	-3.98996217E+01	-3.92051505E+01	-3.77032143E+01	-3.71796489E+01	-3.64090489E+01	
7.10000000E+01	-3.72576869E+01	-4.33191336E+01	-4.08146794E+01	-4.01200327E+01	-3.85573448E+01	-3.81898240E+01	-3.75511746E+01	
7.20000000E+01	-3.33851695E+01	-3.42819306E+01	-3.42752626E+01	-3.41959875E+01	-3.37821923E+01	-3.37091836E+01	-3.35030772E+01	
7.30000000E+01	-2.95867669E+01	-2.95953551E+01	-2.98690316E+01	-2.98935000E+01	-2.97689012E+01	-2.97470654E+01	-2.96450216E+01	
7.40000000E+01	-2.71112862E+01	-2.68871549E+01	-2.72455653E+01	-2.72940200E+01	-2.72562825E+01	-2.72381086E+01	-2.71529527E+01	
7.50000000E+01	-2.57558617E+01	-2.54615593E+01	-2.58727341E+01	-2.59285782E+01	-2.59213164E+01	-2.58935416E+01	-2.57963148E+01	
7.60000000E+01	-2.53553951E+01	-2.50655560E+01	-2.55230108E+01	-2.55830657E+01	-2.55802794E+01	-2.55328895E+01	-2.54037206E+01	
7.70000000E+01	-2.57832572E+01	-2.55545146E+01	-2.60491981E+01	-2.61200099E+01	-2.61061756E+01	-2.60285243E+01	-2.58473361E+01	
7.80000000E+01	-2.67314018E+01	-2.65851915E+01	-2.70631096E+01	-2.71749463E+01	-2.71587093E+01	-2.70480152E+01	-2.68148636E+01	
7.90000000E+01	-2.72849696E+01	-2.70680938E+01	-2.73906937E+01	-2.75950790E+01	-2.76575340E+01	-2.75587713E+01	-2.73633322E+01	
8.00000000E+01	-2.64343960E+01	-2.59022808E+01	-2.60540876E+01	-2.63290125E+01	-2.65350761E+01	-2.65119621E+01	-2.64682326E+01	
8.10000000E+01	-2.48013565E+01	-2.39993980E+01	-2.41075014E+01	-2.43950504E+01	-2.46951155E+01	-2.47307586E+01	-2.47972601E+01	
8.20000000E+01	-2.34183949E+01	-2.24834127E+01	-2.25908226E+01	-2.28737190E+01	-2.32262063E+01	-2.32902324E+01	-2.33984992E+01	
8.30000000E+01	-2.25224659E+01	-2.15959542E+01	-2.16699014E+01	-2.19361948E+01	-2.23152112E+01	-2.23928697E+01	-2.25018512E+01	
8.40000000E+01	-2.17497278E+01	-2.10821245E+01	-2.10354742E+01	-2.12488971E+01	-2.15963312E+01	-2.16734766E+01	-2.17428893E+01	
8.50000000E+01	-2.04448831E+01	-2.03421808E+01	-2.00892868E+01	-2.01961423E+01	-2.04131073E+01	-2.04673234E+01	-2.04619643E+01	
8.60000000E+01	-1.84211896E+01	-1.88758525E+01	-1.84622433E+01	-1.84582062E+01	-1.85075644E+01	-1.85269076E+01	-1.84566516E+01	
8.70000000E+01	-1.62050500E+01	-1.69332959E+01	-1.64870666E+01	-1.64214286E+01	-1.63571979E+01	-1.63488386E+01	-1.62474959E+01	
8.80000000E+01	-1.43006850E+01	-1.50999664E+01	-1.46921326E+01	-1.46050923E+01	-1.44830156E+01	-1.44567066E+01	-1.43441898E+01	
8.90000000E+01	-1.29242949E+01	-1.37214570E+01	-1.33670715E+01	-1.32758511E+01	-1.31237455E+01	-1.30848580E+01	-1.29673888E+01	
9.00000000E+01	-1.21451829E+01	-1.29283459E+01	-1.26227927E+01	-1.25324872E+01	-1.23600359E+01	-1.23102860E+01	-1.21880708E+01	
9.10000000E+01	-1.19991792E+01	-1.27797039E+01	-1.25154698E+01	-1.24261566E+01	-1.22334428E+01	-1.21722753E+01	-1.20428643E+01	
9.20000000E+01	-1.25427648E+01	-1.33440968E+01	-1.31157308E+01	-1.30252372E+01	-1.28055644E+01	-1.27301149E+01	-1.25885093E+01	
9.30000000E+01	-1.38924850E+01	-1.47563927E+01	-1.45623907E+01	-1.44664363E+01	-1.42029961E+01	-1.41062729E+01	-1.39429311E+01	
9.40000000E+01	-1.62943074E+01	-1.73180918E+01	-1.71626578E+01	-1.70511163E+01	-1.66996323E+01	-1.65636961E+01	-1.63553183E+01	
9.50000000E+01	-2.02959303E+01	-2.18483481E+01	-2.17365776E+01	-2.15685432E+01	-2.09582557E+01	-2.07197539E+01	-2.03875106E+01	
9.60000000E+01	-2.67151303E+01	-3.23170864E+01	-3.16291499E+01	-3.08421369E+01	-2.85002830E+01	-2.77925278E+01	-2.69346087E+01	
9.70000000E+01	-2.68874201E+01	-3.12389158E+01	-2.94263873E+01	-2.89439808E+01	-2.78058015E+01	-2.74886235E+01	-2.70259017E+01	
9.80000000E+01	-2.21302508E+01	-2.36299309E+01	-2.28668060E+01	-2.26815623E+01	-2.23579425E+01	-2.22901587E+01	-2.21719934E+01	
9.90000000E+01	-1.99347006E+01	-2.11432182E+01	-2.05178225E+01	-2.03544261E+01	-2.00919435E+01	-2.00403332E+01	-1.99617642E+01	
1.00000000E+02	-1.95583296E+01	-2.08122455E+01	-2.01860610E+01	-2.00066762E+01	-1.97154233E+01	-1.96543134E+01	-1.95807873E+01	
1.01000000E+02	-2.07405656E+01	-2.22180083E+01	-2.15002253E+01	-2.12797923E+01	-2.09136941E+01	-2.08329787E+01	-2.07592377E+01	
1.02000000E+02	-2.37143159E+01	-2.56540878E+01	-2.47039477E+01	-2.44115352E+01	-2.39073176E+01	-2.37941771E+01	-2.37261961E+01	
1.03000000E+02	-2.82221630E+01	-2.99275416E+01	-2.90314419E+01	-2.88379946E+01	-2.83586631E+01	-2.82456174E+01	-2.82236765E+01	
1.04000000E+02	-2.64122659E+01	-2.60606693E+01	-2.61196955E+01	-2.62871202E+01	-2.64428225E+01	-2.64724898E+01	-2.64422208E+01	
1.05000000E+02	-2.17650284E+01	-2.16542090E+01	-2.16750151E+01	-2.17701581E+01	-2.18627709E+01	-2.18764485E+01	-2.18028423E+01	
1.06000000E+02	-1.89275773E+01	-1.91256047E+01	-1.90497163E+01	-1.90793342E+01	-1.90734513E+01	-1.90615547E+01	-1.89668425E+01	
1.07000000E+02	-1.74284338E+01	-1.78665481E+01	-1.77132717E+01	-1.76959578E+01	-1.76132949E+01	-1.75809407E+01	-1.74692175E+01	
1.08000000E+02	-1.68951661E+01	-1.75479497E+01	-1.73270085E+01	-1.72701277E+01	-1.71198336E+01	-1.70684749E+01	-1.69385381E+01	
1.09000000E+02	-1.71477665E+01	-1.80185376E+01	-1.77320339E+01	-1.76369995E+01	-1.74189256E+01	-1.73474412E+01	-1.71950209E+01	
1.10000000E+02	-1.80964710E+01	-1.92067791E+01	-1.88538543E+01	-1.87198893E+01	-1.84278520E+01	-1.83323079E+01	-1.81494932E+01	
1.11000000E+02	-1.96626797E+01	-2.10365076E+01	-2.06225961E+01	-2.04529618E+01	-2.00780767E+01	-1.99514042E+01	-1.97244989E+01	
1.12000000E+02	-2.16224698E+01	-2.32261584E+01	-2.27904948E+01	-2.26120133E+01	-2.21578750E+01	-2.19910695E+01	-2.16988887E+01	
1.13000000E+02	-2.32724381E+01	-2.48789855E+01	-2.45239690E+01	-2.44148148E+01	-2.39417124E+01	-2.37388771E+01	-2.33702976E+01	
1.14000000E+02	-2.35862714E+01	-2.49606553E+01	-2.47136819E+01	-2.47119063E+01	-2.43088933E+01	-2.41050972E+01	-2.37020912E+01	
1.15000000E+02	-2.27365287E+01	-2.40335000E+01	-2.37793763E+01	-2.38021946E+01	-2.34408779E+01	-2.32539307E+01	-2.28598408E+01	
1.16000000E+02	-2.17339417E+01	-2.31463285E+01	-2.28188690E+01	-2.28084020E+01	-2.24306037E+01	-2.22498598E+01	-2.18615523E+01	
1.17000000E+02	-2.10847526E+01	-2.26712147E+01	-2.22621473E+01	-2.22064203E+01	-2.17925587E+01	-2.16092356E+01	-2.12165198E+01	
1.18000000E+02	-2.08938797E+01	-2.26384684E+01	-2.21594236E+01	-2.20620033E+01	-2.16158976E+01	-2.14285473E+01	-2.10292014E+01	
1.19000000E+02	-2.11546340E+01	-2.30095704E+01	-2.24768388E+01	-2.23454583E+01	-2.18799573E+01	-2.16917240E+01	-2.12908607E+01	
1.20000000E+02	-2.18499880E+01	-2.37629083E+01	-2.31890655E+01	-2.30312241E+01	-2.25595050E+01	-2.23755566E+01	-2.19832636E+01	
1.21000000E+02	-2.29790648E+01	-2.49228438E+01	-2.43058000E+01	-2.41250141E+01	-2.36523246E+01	-2.34775638E+01	-2.31046664E+01	
1.22000000E+02	-2.45604523E+01	-2.65768700E+01	-2.58833656E+01	-2.56742281E+01	-2.51860551E+01	-2.50210997E+01	-2.46745562E+01	
1.23000000E+02	-2.66215385E+01	-2.88978433E+01	-2.80288142E+01	-2.77686708E+01	-2.72141735E+01	-2.70503134E+01	-2.67233127E+01	
1.24000000E+02	-2.91402123E+01	-3.21551889E+01	-3.08584529E+01	-3.04948756E+01	-2.97686518E+01	-2.95786608E+01	-2.92361021E+01	
1.25000000E+02	-3.17954492E+01	-3.62634074E+01	-3.40735961E+01	-3.35624031E+01	-3.25783415E+01	-3.23222505E+01	-3.19004491E+01	
1.26000000E+02	-3.34352274E+01	-3.73817242E+01	-3.53476968E+01	-3.49839097E+01	-3.42301656E+01	-3.39753191E+01	-3.35390478E+01	
1.27000000E+02	-3.29913645E+01	-3.40956060E+01	-3.33307451E+01	-3.33251438E+01	-3.33075403E+01	-3.32300696E+01	-3.30332972E+01	
1.28000000E+02	-3.14302856E+01	-3.12383767E+01	-3.09026277E+01	-3.10236002E+01	-3.13223603E+01	-3.13802630E+01	-3.14086865E+01	
1.29000000E+02	-2.97885159E+01	-2.93587526E+01	-2.90851413E+01	-2.92155637E+01	-2.95269830E+01	-2.96273402E+01	-2.97417199E+01	
1.30000000E+02	-2.83129469E+01	-2.81520035E+01	-2.78127104E+01	-2.79057190E+01	-2.80976843E+01	-2.81832067E+01	-2.82761670E+01	
1.31000000E+02	-2.70092189E+01	-2.73702559E+01	-2.69168219E+01	-2.69477841E+01	-2.69598994E+01	-2.69980867E+01	-2.70042108E+01	
1.32000000E+02	-2.58766095E+01	-2.68405886E+01	-2.62686878E+01	-2.62242631E+01	-2.60404405E+01	-2.60179044E+01	-2.59115026E+01	
1.33000000E+02	-2.49383321E+01	-2.64544723E+01	-2.57921196E+01	-2.56700901E+01	-2.53068567E+01	-2.52247156E+01	-2.50103805E+01	
1.34000000E+02	-2.42272129E+01	-2.61692963E+01	-2.54626954E+01	-2.52687495E+01	-2.47605795E+01	-2.46287049E+01	-2.43278203E+01	
1.35000000E+02	-2.37726660E+01	-2.60034442E+01	-2.52980745E+01	-2.50410777E+01	-2.44236960E+01	-2.42547022E+01	-2.38927910E+01	
1.36000000E+02	-2.36016594E+01	-2.60180538E+01	-2.53454297E+01	-2.50320081E+01	-2.43293898E+01	-2.41340827E+01	-2.37331478E+01	
1.37000000E+02	-2.37420444E+01	-2.62987208E+01	-2.56733760E+01	-2.53023334E+01	-2.45196996E+01	-2.43040983E+01	-2.38794012E+01	
1.38000000E+02	-2.42324455E+01	-2.69531017E+01	-2.63743027E+01	-2.59321461E+01	-2.50495908E+01	-2.48144083E+01	-2.43721085E+01	
1.39000000E+02	-2.51304521E+01	-2.81315594E+01	-2.75871013E+01	-2.70370035E+01	-2.59976237E+01	-2.57360615E+01	-2.52719773E+01	
1.40000000E+02	-2.65220272E+01	-3.00948462E+01	-2.95523912E+01	-2.88026271E+01	-2.74786441E+01	-2.71729891E+01	-2.66680166E+01	
1.41000000E+02	-2.84881220E+01	-3.34077633E+01	-3.27462868E+01	-3.15298972E+01	-2.96245247E+01	-2.92386424E+01	-2.86464272E+01	
1.42000000E+02	-3.07820724E+01	-3.93930736E+01	-3.76875343E+01	-3.52169158E+01	-3.22197298E+01	-3.17183139E+01	-3.09662208E+01	
1.43000000E+02	-3.15739876E+01	-3.99971977E+01	-3.72193044E+01	-3.54714616E+01	-3.29640601E+01	-3.25430955E+01	-3.17684497E+01	
1.44000000E+02	-2.92050519E+01	-3.27362286E+01	-3.13509934E+01	-3.09375699E+01	-3.00691143E+01	-2.98892392E+01	-2.93632077E+01	
1.45000000E+02	-2.59934151E+01	-2.82744144E+01	-2.72184257E+01	-2.70397178E+01	-2.66254448E+01	-2.65233559E+01	-2.61286921E+01	
1.46000000E+02	-2.32384523E+01	-2.52547790E+01	-2.42955596E+01	-2.41527171E+01	-2.38158641E+01	-2.37224250E+01	-2.33664989E+01	
1.47000000E+02	-2.10202344E+01	-2.30378249E+01	-2.21033412E+01	-2.19545302E+01	-2.16015923E+01	-2.14988812E+01	-2.11481760E+01	
1.48000000E+02	-1.92357156E+01	-2.13416650E+01	-2.04022275E+01	-2.02369174E+01	-1.98419941E+01	-1.97251788E+01	-1.93666172E+01	
1.49000000E+02	-1.77937123E+01	-2.00197817E+01	-1.90612977E+01	-1.88770878E+01	-1.84332992E+01	-1.83010325E+01	-1.79287218E+01	
1.50000000E+02	-1.66291710E+01	-1.89862764E+01	-1.80017470E+01	-1.77987904E+01	-1.73055146E+01	-1.71577728E+01	-1.67690451E+01	
1.51000000E+02	-1.56964598E+01	-1.81862131E+01	-1.71725713E+01	-1.69517859E+01	-1.64108150E+01	-1.62480149E+01	-1.58417200E+01	
1.52000000E+02	-1.49632020E+01	-1.75822889E+01	-1.65386198E+01	-1.63012774E+01	-1.57152549E+01	-1.55379988E+01	-1.51137957E+01	
1.53000000E+02	-1.44051828E+01	-1.71476650E+01	-1.60745325E+01	-1.58218931E+01	-1.51938336E+01	-1.50028360E+01	-1.45609477E+01	
