Far field
"Plane Wave Phi"[deg]	"2Blades_SEP_lam80_Carbide [dBsm]"	"2Blades_SEP_lam8_Carbide [dBsm]"	"2Blades_SEP_lam16_Carbide [dBsm]"	"2Blades_SEP_lam20_Carbide [dBsm]"	"2Blades_SEP_lam32_Carbide [dBsm]"	"2Blades_SEP_lam40_Carbide [dBsm]"	"2Blades_SEP_lam64_Carbide [dBsm]"	
-1.50000000E+01	-5.06472218E+01	-5.28206323E+01	-5.07600040E+01	-5.04858569E+01	-5.08133940E+01	-5.09945051E+01	-5.07979304E+01	
-1.40000000E+01	-4.91550282E+01	-5.13186538E+01	-4.95559074E+01	-4.92260271E+01	-4.94082772E+01	-4.95378550E+01	-4.93048939E+01	
-1.30000000E+01	-4.79837656E+01	-5.01534697E+01	-4.86022047E+01	-4.82345362E+01	-4.82936230E+01	-4.83852005E+01	-4.81309728E+01	
-1.20000000E+01	-4.70480012E+01	-4.92340926E+01	-4.78402265E+01	-4.74444817E+01	-4.73987441E+01	-4.74605684E+01	-4.71914760E+01	
-1.10000000E+01	-4.62929182E+01	-4.85027312E+01	-4.72311254E+01	-4.68126915E+01	-4.66757817E+01	-4.67132821E+01	-4.64321355E+01	
-1.00000000E+01	-4.56821339E+01	-4.79218767E+01	-4.67474414E+01	-4.63096066E+01	-4.60918413E+01	-4.61087430E+01	-4.58170955E+01	
-9.00000000E+00	-4.51878738E+01	-4.74652226E+01	-4.63697660E+01	-4.59142516E+01	-4.56232287E+01	-4.56219879E+01	-4.53203344E+01	
-8.00000000E+00	-4.47939944E+01	-4.71138423E+01	-4.60837326E+01	-4.56114911E+01	-4.52526287E+01	-4.52349679E+01	-4.49234255E+01	
-7.00000000E+00	-4.44855344E+01	-4.68541478E+01	-4.58785681E+01	-4.53902511E+01	-4.49671517E+01	-4.49342623E+01	-4.46126571E+01	
-6.00000000E+00	-4.42520971E+01	-4.66761101E+01	-4.57464690E+01	-4.52419198E+01	-4.47571149E+01	-4.47097865E+01	-4.43774309E+01	
-5.00000000E+00	-4.40865277E+01	-4.65725485E+01	-4.56818771E+01	-4.51607687E+01	-4.46154722E+01	-4.45540351E+01	-4.42104795E+01	
-4.00000000E+00	-4.39821643E+01	-4.65382646E+01	-4.56807925E+01	-4.51424673E+01	-4.45368755E+01	-4.44614661E+01	-4.41059680E+01	
-3.00000000E+00	-4.39363502E+01	-4.65700745E+01	-4.57408825E+01	-4.51844708E+01	-4.45177618E+01	-4.44282139E+01	-4.40595026E+01	
-2.00000000E+00	-4.39454822E+01	-4.66662614E+01	-4.58611445E+01	-4.52852992E+01	-4.45557968E+01	-4.44516266E+01	-4.40685645E+01	
-1.00000000E+00	-4.40076144E+01	-4.68265357E+01	-4.60419620E+01	-4.54450522E+01	-4.46498296E+01	-4.45302237E+01	-4.41311644E+01	
0.00000000E+00	-4.41222620E+01	-4.70519961E+01	-4.62848555E+01	-4.56648478E+01	-4.47998087E+01	-4.46636751E+01	-4.42467661E+01	
1.00000000E+00	-4.42893767E+01	-4.73453567E+01	-4.65927790E+01	-4.59470189E+01	-4.50067074E+01	-4.48525624E+01	-4.44154123E+01	
2.00000000E+00	-4.45098549E+01	-4.77105576E+01	-4.69701599E+01	-4.62953793E+01	-4.52725670E+01	-4.50984264E+01	-4.46385381E+01	
3.00000000E+00	-4.47857103E+01	-4.81537143E+01	-4.74231604E+01	-4.67153059E+01	-4.56004705E+01	-4.54037539E+01	-4.49174299E+01	
4.00000000E+00	-4.51192972E+01	-4.86827037E+01	-4.79600236E+01	-4.72136927E+01	-4.59948281E+01	-4.57723476E+01	-4.52554885E+01	
5.00000000E+00	-4.55142886E+01	-4.93081489E+01	-4.85915860E+01	-4.78000790E+01	-4.64613594E+01	-4.62089339E+01	-4.56561913E+01	
6.00000000E+00	-4.59755985E+01	-5.00442706E+01	-4.93325908E+01	-4.84867949E+01	-4.70077068E+01	-4.67199247E+01	-4.61246891E+01	
7.00000000E+00	-4.65087360E+01	-5.09098202E+01	-5.02026117E+01	-4.92902028E+01	-4.76435557E+01	-4.73135261E+01	-4.66676497E+01	
8.00000000E+00	-4.71230002E+01	-5.19301936E+01	-5.12293364E+01	-5.02329020E+01	-4.83818333E+01	-4.80004551E+01	-4.72935746E+01	
9.00000000E+00	-4.78268044E+01	-5.31395565E+01	-5.24516377E+01	-5.13459540E+01	-4.92393355E+01	-4.87946443E+01	-4.80128028E+01	
1.00000000E+01	-4.86349315E+01	-5.45851840E+01	-5.39297739E+01	-5.26748183E+01	-5.02391553E+01	-4.97148043E+01	-4.88401315E+01	
1.10000000E+01	-4.95637361E+01	-5.63282994E+01	-5.57605749E+01	-5.42890742E+01	-5.14135561E+01	-5.07867966E+01	-4.97948565E+01	
1.20000000E+01	-5.06405731E+01	-5.84342400E+01	-5.81183192E+01	-5.63022249E+01	-5.28088607E+01	-5.20468216E+01	-5.09041123E+01	
1.30000000E+01	-5.18974377E+01	-6.08747630E+01	-6.13674234E+01	-5.89149577E+01	-5.44950671E+01	-5.35488867E+01	-5.22077177E+01	
1.40000000E+01	-5.33968642E+01	-6.30780006E+01	-6.64816421E+01	-6.24966286E+01	-5.65796799E+01	-5.53736037E+01	-5.37670192E+01	
1.50000000E+01	-5.52228527E+01	-6.33641004E+01	-7.64776530E+01	-6.73747437E+01	-5.92165286E+01	-5.76420506E+01	-5.56709815E+01	
1.60000000E+01	-5.75139291E+01	-6.14433953E+01	-6.96945486E+01	-6.86460885E+01	-6.24793931E+01	-6.04913579E+01	-5.80632521E+01	
1.70000000E+01	-6.04733457E+01	-5.90384089E+01	-6.34201432E+01	-6.39079520E+01	-6.51203239E+01	-6.36596290E+01	-6.10871371E+01	
1.80000000E+01	-6.40268539E+01	-5.69136242E+01	-5.98418077E+01	-6.01238617E+01	-6.36615547E+01	-6.46199886E+01	-6.42294356E+01	
1.90000000E+01	-6.53119979E+01	-5.51387845E+01	-5.73838213E+01	-5.74202491E+01	-6.02714392E+01	-6.18633610E+01	-6.41673982E+01	
2.00000000E+01	-6.20123517E+01	-5.36460053E+01	-5.55230733E+01	-5.53605892E+01	-5.73377073E+01	-5.86353965E+01	-6.08242022E+01	
2.10000000E+01	-5.83995712E+01	-5.23632277E+01	-5.40205552E+01	-5.36990052E+01	-5.49879255E+01	-5.59696171E+01	-5.75640108E+01	
2.20000000E+01	-5.55266096E+01	-5.12324441E+01	-5.27429461E+01	-5.22950574E+01	-5.30576233E+01	-5.37956942E+01	-5.49327240E+01	
2.30000000E+01	-5.32199157E+01	-5.02110393E+01	-5.16081123E+01	-5.10633098E+01	-5.14202819E+01	-5.19733866E+01	-5.27847810E+01	
2.40000000E+01	-5.13091512E+01	-4.92676562E+01	-5.05638943E+01	-4.99504789E+01	-4.99960677E+01	-5.04068472E+01	-5.09827140E+01	
2.50000000E+01	-4.96820549E+01	-4.83823371E+01	-4.95785639E+01	-4.89245889E+01	-4.87365907E+01	-4.90372992E+01	-4.94373737E+01	
2.60000000E+01	-4.82824442E+01	-4.75447359E+01	-4.86376435E+01	-4.79689900E+01	-4.76135679E+01	-4.78283849E+01	-4.80980858E+01	
2.70000000E+01	-4.70680280E+01	-4.67523986E+01	-4.77392398E+01	-4.70788859E+01	-4.66120525E+01	-4.67612639E+01	-4.69307504E+01	
2.80000000E+01	-4.60204266E+01	-4.60096985E+01	-4.68910096E+01	-4.62571109E+01	-4.57259589E+01	-4.58254516E+01	-4.59218218E+01	
2.90000000E+01	-4.51286895E+01	-4.53249552E+01	-4.61055245E+01	-4.55119124E+01	-4.49549829E+01	-4.50179541E+01	-4.50593431E+01	
3.00000000E+01	-4.43882407E+01	-4.47098137E+01	-4.53984399E+01	-4.48548222E+01	-4.43022116E+01	-4.43396706E+01	-4.43422423E+01	
3.10000000E+01	-4.37981474E+01	-4.41760728E+01	-4.47845918E+01	-4.42976156E+01	-4.37737918E+01	-4.37949086E+01	-4.37713915E+01	
3.20000000E+01	-4.33639686E+01	-4.37356401E+01	-4.42780451E+01	-4.38523690E+01	-4.33766710E+01	-4.33892896E+01	-4.33509853E+01	
3.30000000E+01	-4.30873248E+01	-4.33987441E+01	-4.38902356E+01	-4.35299588E+01	-4.31187086E+01	-4.31297274E+01	-4.30855482E+01	
3.40000000E+01	-4.29777164E+01	-4.31726068E+01	-4.36292455E+01	-4.33385829E+01	-4.30070857E+01	-4.30227233E+01	-4.29818020E+01	
3.50000000E+01	-4.30364923E+01	-4.30606705E+01	-4.34985465E+01	-4.32829333E+01	-4.30458235E+01	-4.30725238E+01	-4.30428187E+01	
3.60000000E+01	-4.32611997E+01	-4.30595458E+01	-4.34939830E+01	-4.33601895E+01	-4.32327706E+01	-4.32765856E+01	-4.32669054E+01	
3.70000000E+01	-4.36362009E+01	-4.31555612E+01	-4.35994573E+01	-4.35548958E+01	-4.35515603E+01	-4.36186322E+01	-4.36365705E+01	
3.80000000E+01	-4.41137931E+01	-4.33203816E+01	-4.37801824E+01	-4.38301396E+01	-4.39592390E+01	-4.40532523E+01	-4.41052007E+01	
3.90000000E+01	-4.45842349E+01	-4.35065905E+01	-4.39769239E+01	-4.41182978E+01	-4.43699570E+01	-4.44883552E+01	-4.45685647E+01	
4.00000000E+01	-4.48810251E+01	-4.36494849E+01	-4.41068960E+01	-4.43192657E+01	-4.46482551E+01	-4.47761057E+01	-4.48631930E+01	
4.10000000E+01	-4.48113598E+01	-4.36805259E+01	-4.40832749E+01	-4.43243667E+01	-4.46451741E+01	-4.47536804E+01	-4.48036528E+01	
4.20000000E+01	-4.43014951E+01	-4.35557342E+01	-4.38566067E+01	-4.40717533E+01	-4.42880948E+01	-4.43474042E+01	-4.43189814E+01	
4.30000000E+01	-4.34673670E+01	-4.32806589E+01	-4.34461092E+01	-4.35908613E+01	-4.36434166E+01	-4.36389839E+01	-4.35157761E+01	
4.40000000E+01	-4.25129898E+01	-4.29116106E+01	-4.29323866E+01	-4.29867421E+01	-4.28672144E+01	-4.28012629E+01	-4.25898337E+01	
4.50000000E+01	-4.16096165E+01	-4.25306165E+01	-4.24172023E+01	-4.23815181E+01	-4.21119938E+01	-4.19943619E+01	-4.17101582E+01	
4.60000000E+01	-4.08605726E+01	-4.22169929E+01	-4.19884814E+01	-4.18732293E+01	-4.14824872E+01	-4.13229051E+01	-4.09798787E+01	
4.70000000E+01	-4.03174384E+01	-4.20337105E+01	-4.17096518E+01	-4.15268884E+01	-4.10389537E+01	-4.08445256E+01	-4.04520263E+01	
4.80000000E+01	-4.00038237E+01	-4.20252243E+01	-4.16221880E+01	-4.13818187E+01	-4.08130124E+01	-4.05883001E+01	-4.01521361E+01	
4.90000000E+01	-3.99320498E+01	-4.22210146E+01	-4.17523284E+01	-4.14609565E+01	-4.08209145E+01	-4.05684933E+01	-4.00914033E+01	
5.00000000E+01	-4.01064100E+01	-4.26399080E+01	-4.21160265E+01	-4.17769294E+01	-4.10703449E+01	-4.07917098E+01	-4.02760093E+01	
5.10000000E+01	-4.05277704E+01	-4.32903732E+01	-4.27209677E+01	-4.23342293E+01	-4.15619044E+01	-4.12583193E+01	-4.07056623E+01	
5.20000000E+01	-4.11887877E+01	-4.41667962E+01	-4.35630970E+01	-4.31253843E+01	-4.22851254E+01	-4.19587334E+01	-4.13719083E+01	
5.30000000E+01	-4.20617425E+01	-4.52375594E+01	-4.46147055E+01	-4.41195009E+01	-4.32069089E+01	-4.28615803E+01	-4.22479812E+01	
5.40000000E+01	-4.30799073E+01	-4.64197276E+01	-4.57993353E+01	-4.52377763E+01	-4.42472085E+01	-4.38907718E+01	-4.32627477E+01	
5.50000000E+01	-4.41000675E+01	-4.75444587E+01	-4.69519820E+01	-4.63192876E+01	-4.52478127E+01	-4.48920346E+01	-4.42702911E+01	
5.60000000E+01	-4.48865372E+01	-4.83607220E+01	-4.78084003E+01	-4.71184163E+01	-4.59734404E+01	-4.56299871E+01	-4.50373512E+01	
5.70000000E+01	-4.52091469E+01	-4.86658054E+01	-4.81309282E+01	-4.74249745E+01	-4.62287656E+01	-4.58990070E+01	-4.53445686E+01	
5.80000000E+01	-4.50421087E+01	-4.84916898E+01	-4.79288032E+01	-4.72530962E+01	-4.60326049E+01	-4.57050346E+01	-4.51745056E+01	
5.90000000E+01	-4.45919651E+01	-4.80757297E+01	-4.74511032E+01	-4.68299812E+01	-4.56017952E+01	-4.52628047E+01	-4.47319265E+01	
6.00000000E+01	-4.41134052E+01	-4.76663112E+01	-4.69679652E+01	-4.64042385E+01	-4.51734570E+01	-4.48140594E+01	-4.42683448E+01	
6.10000000E+01	-4.37791317E+01	-4.74288115E+01	-4.66540029E+01	-4.61412639E+01	-4.49051522E+01	-4.45206083E+01	-4.39488744E+01	
6.20000000E+01	-4.36761494E+01	-4.74567243E+01	-4.66011347E+01	-4.61303369E+01	-4.48811069E+01	-4.44673490E+01	-4.38616395E+01	
6.30000000E+01	-4.38398161E+01	-4.77988930E+01	-4.68512216E+01	-4.64123803E+01	-4.51392579E+01	-4.46903464E+01	-4.40420749E+01	
6.40000000E+01	-4.42649043E+01	-4.84591438E+01	-4.74020183E+01	-4.69859284E+01	-4.56798916E+01	-4.51893686E+01	-4.44866556E+01	
6.50000000E+01	-4.49065780E+01	-4.93500720E+01	-4.81738788E+01	-4.77768273E+01	-4.64489135E+01	-4.59139207E+01	-4.51501194E+01	
6.60000000E+01	-4.56536176E+01	-5.01855592E+01	-4.89366209E+01	-4.85715176E+01	-4.72907946E+01	-4.67276636E+01	-4.59155984E+01	
6.70000000E+01	-4.63128273E+01	-5.04564936E+01	-4.92894605E+01	-4.89940332E+01	-4.79172649E+01	-4.73810924E+01	-4.65788431E+01	
6.80000000E+01	-4.66737022E+01	-4.98658404E+01	-4.89458200E+01	-4.87540056E+01	-4.80349556E+01	-4.76056385E+01	-4.69168054E+01	
6.90000000E+01	-4.66497523E+01	-4.87436129E+01	-4.80857062E+01	-4.79897586E+01	-4.76313916E+01	-4.73500107E+01	-4.68475810E+01	
7.00000000E+01	-4.63680621E+01	-4.75915991E+01	-4.71215769E+01	-4.70906630E+01	-4.69870555E+01	-4.68326335E+01	-4.65157001E+01	
7.10000000E+01	-4.60288793E+01	-4.66747453E+01	-4.63288586E+01	-4.63355164E+01	-4.63858055E+01	-4.63155818E+01	-4.61346208E+01	
7.20000000E+01	-4.57706990E+01	-4.60592177E+01	-4.58037051E+01	-4.58293481E+01	-4.59683694E+01	-4.59453838E+01	-4.58489061E+01	
7.30000000E+01	-4.56332663E+01	-4.57176284E+01	-4.55386360E+01	-4.55697031E+01	-4.57554556E+01	-4.57527675E+01	-4.56938618E+01	
7.40000000E+01	-4.55803087E+01	-4.55801655E+01	-4.54732490E+01	-4.54983761E+01	-4.56968196E+01	-4.56927535E+01	-4.56354400E+01	
7.50000000E+01	-4.55333363E+01	-4.55569533E+01	-4.55183217E+01	-4.55279093E+01	-4.57051223E+01	-4.56815658E+01	-4.55918751E+01	
7.60000000E+01	-4.54160717E+01	-4.55548169E+01	-4.55761795E+01	-4.55630775E+01	-4.56858163E+01	-4.56288178E+01	-4.54838010E+01	
7.70000000E+01	-4.51797083E+01	-4.54952029E+01	-4.55627244E+01	-4.55244888E+01	-4.55679881E+01	-4.54712588E+01	-4.52614770E+01	
7.80000000E+01	-4.48272605E+01	-4.53321166E+01	-4.54306380E+01	-4.53698776E+01	-4.53259472E+01	-4.51924819E+01	-4.49234592E+01	
7.90000000E+01	-4.44044667E+01	-4.50625063E+01	-4.51811428E+01	-4.51042655E+01	-4.49823023E+01	-4.48228292E+01	-4.45102369E+01	
8.00000000E+01	-4.39829687E+01	-4.47292609E+01	-4.48636628E+01	-4.47787231E+01	-4.46000424E+01	-4.44285434E+01	-4.40926520E+01	
8.10000000E+01	-4.36488877E+01	-4.44134831E+01	-4.45650256E+01	-4.44804512E+01	-4.42687850E+01	-4.40979046E+01	-4.37575756E+01	
8.20000000E+01	-4.34970236E+01	-4.42187001E+01	-4.43929192E+01	-4.43161134E+01	-4.40925926E+01	-4.39317836E+01	-4.36004710E+01	
8.30000000E+01	-4.36241897E+01	-4.42537776E+01	-4.44610216E+01	-4.43979581E+01	-4.41794508E+01	-4.40343521E+01	-4.37199996E+01	
8.40000000E+01	-4.41290052E+01	-4.46238940E+01	-4.48806041E+01	-4.48374303E+01	-4.46371560E+01	-4.45105861E+01	-4.42155059E+01	
8.50000000E+01	-4.51109975E+01	-4.54318129E+01	-4.57640810E+01	-4.57471705E+01	-4.55753696E+01	-4.54676364E+01	-4.51880838E+01	
8.60000000E+01	-4.66552477E+01	-4.67861441E+01	-4.72328160E+01	-4.72490040E+01	-4.71062391E+01	-4.70121285E+01	-4.67272156E+01	
8.70000000E+01	-4.87286831E+01	-4.88060784E+01	-4.94093543E+01	-4.94584259E+01	-4.92955603E+01	-4.91846907E+01	-4.88200685E+01	
8.80000000E+01	-5.07365483E+01	-5.15705554E+01	-5.22675742E+01	-5.22933751E+01	-5.18313988E+01	-5.15826729E+01	-5.09225028E+01	
8.90000000E+01	-5.10996977E+01	-5.47148236E+01	-5.47829413E+01	-5.45304868E+01	-5.31070871E+01	-5.25483016E+01	-5.14382251E+01	
9.00000000E+01	-4.96646988E+01	-5.62364936E+01	-5.45761268E+01	-5.39792079E+01	-5.19225140E+01	-5.12428056E+01	-5.00464320E+01	
9.10000000E+01	-4.79991107E+01	-5.49249728E+01	-5.26114402E+01	-5.20030544E+01	-5.00574028E+01	-4.94364117E+01	-4.83589028E+01	
9.20000000E+01	-4.67424504E+01	-5.28811292E+01	-5.07554934E+01	-5.02418838E+01	-4.85577440E+01	-4.80210527E+01	-4.70696910E+01	
9.30000000E+01	-4.58270533E+01	-5.09040450E+01	-4.91547876E+01	-4.87546737E+01	-4.73778210E+01	-4.69359824E+01	-4.61162881E+01	
9.40000000E+01	-4.49960623E+01	-4.89078192E+01	-4.75525024E+01	-4.72645207E+01	-4.62323052E+01	-4.58977630E+01	-4.52343827E+01	
9.50000000E+01	-4.40201708E+01	-4.69231059E+01	-4.58737572E+01	-4.56706132E+01	-4.49447743E+01	-4.47092890E+01	-4.42042815E+01	
9.60000000E+01	-4.28689002E+01	-4.51295970E+01	-4.42585293E+01	-4.41000590E+01	-4.35699847E+01	-4.33987926E+01	-4.30080735E+01	
9.70000000E+01	-4.16902487E+01	-4.36811005E+01	-4.28833186E+01	-4.27355850E+01	-4.22869661E+01	-4.21404651E+01	-4.18046035E+01	
9.80000000E+01	-4.06604468E+01	-4.26549683E+01	-4.18596338E+01	-4.16990756E+01	-4.12487632E+01	-4.10976062E+01	-4.07683613E+01	
9.90000000E+01	-3.98965290E+01	-4.20787830E+01	-4.12373441E+01	-4.10470904E+01	-4.05389634E+01	-4.03641817E+01	-4.00083695E+01	
1.00000000E+02	-3.94541366E+01	-4.19603555E+01	-4.10342968E+01	-4.07993670E+01	-4.01907717E+01	-3.99797623E+01	-3.95757860E+01	
1.01000000E+02	-3.93508934E+01	-4.23040634E+01	-4.12563856E+01	-4.09610886E+01	-4.02120401E+01	-3.99551524E+01	-3.94880395E+01	
1.02000000E+02	-3.95902738E+01	-4.31131474E+01	-4.19055616E+01	-4.15318533E+01	-4.05987870E+01	-4.02882886E+01	-3.97462475E+01	
1.03000000E+02	-4.01651622E+01	-4.43705721E+01	-4.29717571E+01	-4.25013592E+01	-4.13365485E+01	-4.09678001E+01	-4.03421881E+01	
1.04000000E+02	-4.10569875E+01	-4.59531909E+01	-4.43898000E+01	-4.38166505E+01	-4.23860603E+01	-4.19635398E+01	-4.12545770E+01	
1.05000000E+02	-4.22074229E+01	-4.73928503E+01	-4.59057190E+01	-4.52820380E+01	-4.36351173E+01	-4.31879626E+01	-4.24202117E+01	
1.06000000E+02	-4.34541110E+01	-4.77518375E+01	-4.68715520E+01	-4.63779843E+01	-4.48012287E+01	-4.44089820E+01	-4.36635287E+01	
1.07000000E+02	-4.44288437E+01	-4.66930728E+01	-4.65921307E+01	-4.64072005E+01	-4.53895657E+01	-4.51698301E+01	-4.45971979E+01	
1.08000000E+02	-4.46349260E+01	-4.50394197E+01	-4.53207570E+01	-4.53660955E+01	-4.50468834E+01	-4.50313668E+01	-4.47322473E+01	
1.09000000E+02	-4.39434134E+01	-4.34643349E+01	-4.38080713E+01	-4.39222600E+01	-4.40080632E+01	-4.40959276E+01	-4.39870949E+01	
1.10000000E+02	-4.27589009E+01	-4.21665936E+01	-4.24516472E+01	-4.25495145E+01	-4.27558249E+01	-4.28470904E+01	-4.27879805E+01	
1.11000000E+02	-4.15128308E+01	-4.11534570E+01	-4.13497667E+01	-4.14028603E+01	-4.15861279E+01	-4.16372289E+01	-4.15503582E+01	
1.12000000E+02	-4.04151688E+01	-4.03867259E+01	-4.04954684E+01	-4.04995039E+01	-4.06051607E+01	-4.06071961E+01	-4.04681856E+01	
1.13000000E+02	-3.95295920E+01	-3.98256573E+01	-3.98578410E+01	-3.98178781E+01	-3.98326164E+01	-3.97904823E+01	-3.95989170E+01	
1.14000000E+02	-3.88636672E+01	-3.94367528E+01	-3.94060990E+01	-3.93306404E+01	-3.92595621E+01	-3.91823328E+01	-3.89463168E+01	
1.15000000E+02	-3.84048677E+01	-3.91952573E+01	-3.91155488E+01	-3.90145582E+01	-3.88707049E+01	-3.87683014E+01	-3.84984810E+01	
1.16000000E+02	-3.81389162E+01	-3.90841325E+01	-3.89680079E+01	-3.88515278E+01	-3.86512086E+01	-3.85330909E+01	-3.82399626E+01	
1.17000000E+02	-3.80513075E+01	-3.90922347E+01	-3.89505178E+01	-3.88282410E+01	-3.85884302E+01	-3.84630940E+01	-3.81566197E+01	
1.18000000E+02	-3.81279102E+01	-3.92120836E+01	-3.90532198E+01	-3.89338146E+01	-3.86708177E+01	-3.85458025E+01	-3.82352792E+01	
1.19000000E+02	-3.83547328E+01	-3.94368588E+01	-3.92666888E+01	-3.91575771E+01	-3.88863983E+01	-3.87681645E+01	-3.84618055E+01	
1.20000000E+02	-3.87155490E+01	-3.97579844E+01	-3.95795959E+01	-3.94865554E+01	-3.92204473E+01	-3.91143888E+01	-3.88195358E+01	
1.21000000E+02	-3.91888100E+01	-4.01628855E+01	-3.99766216E+01	-3.99033808E+01	-3.96536926E+01	-3.95641301E+01	-3.92877665E+01	
1.22000000E+02	-3.97467093E+01	-4.06334515E+01	-4.04367964E+01	-4.03849660E+01	-4.01606235E+01	-4.00905629E+01	-3.98385231E+01	
1.23000000E+02	-4.03536421E+01	-4.11454962E+01	-4.09333925E+01	-4.09019877E+01	-4.07087545E+01	-4.06597431E+01	-4.04365777E+01	
1.24000000E+02	-4.09667654E+01	-4.16689748E+01	-4.14342834E+01	-4.14197471E+01	-4.12590311E+01	-4.12307328E+01	-4.10396322E+01	
1.25000000E+02	-4.15361383E+01	-4.21689792E+01	-4.19037649E+01	-4.18999058E+01	-4.17676392E+01	-4.17576514E+01	-4.15981894E+01	
1.26000000E+02	-4.20078445E+01	-4.26074808E+01	-4.23044881E+01	-4.23030076E+01	-4.21884541E+01	-4.21921035E+01	-4.20602153E+01	
1.27000000E+02	-4.23299316E+01	-4.29452942E+01	-4.26003338E+01	-4.25915815E+01	-4.24778428E+01	-4.24884518E+01	-4.23748794E+01	
1.28000000E+02	-4.24607895E+01	-4.31475493E+01	-4.27607203E+01	-4.27348764E+01	-4.26014352E+01	-4.26105867E+01	-4.25025021E+01	
1.29000000E+02	-4.23808372E+01	-4.31899791E+01	-4.27661296E+01	-4.27152053E+01	-4.25423071E+01	-4.25413183E+01	-4.24244103E+01	
1.30000000E+02	-4.21018412E+01	-4.30673788E+01	-4.26147081E+01	-4.25343343E+01	-4.23077987E+01	-4.22896899E+01	-4.21512249E+01	
1.31000000E+02	-4.16646771E+01	-4.27969844E+01	-4.23247652E+01	-4.22150661E+01	-4.19294576E+01	-4.18899628E+01	-4.17226537E+01	
1.32000000E+02	-4.11269355E+01	-4.24150093E+01	-4.19313789E+01	-4.17963121E+01	-4.14543070E+01	-4.13925101E+01	-4.11944221E+01	
1.33000000E+02	-4.05473944E+01	-4.19663133E+01	-4.14775161E+01	-4.13233054E+01	-4.09328604E+01	-4.08506201E+01	-4.06242220E+01	
1.34000000E+02	-3.99756163E+01	-4.14951872E+01	-4.10053321E+01	-4.08387660E+01	-4.04097696E+01	-4.03102748E+01	-4.00603939E+01	
1.35000000E+02	-3.94477620E+01	-4.10388769E+01	-4.05507192E+01	-4.03775269E+01	-3.99193555E+01	-3.98065586E+01	-3.95390836E+01	
1.36000000E+02	-3.89873562E+01	-4.06255241E+01	-4.01411660E+01	-3.99654104E+01	-3.94855725E+01	-3.93631621E+01	-3.90832563E+01	
1.37000000E+02	-3.86089629E+01	-4.02753848E+01	-3.97964193E+01	-3.96202475E+01	-3.91239691E+01	-3.89951194E+01	-3.87078645E+01	
1.38000000E+02	-3.83202797E+01	-4.00020013E+01	-3.95298355E+01	-3.93537958E+01	-3.88437149E+01	-3.87109317E+01	-3.84205786E+01	
1.39000000E+02	-3.81249106E+01	-3.98141572E+01	-3.93502123E+01	-3.91732841E+01	-3.86499287E+01	-3.85150912E+01	-3.82249277E+01	
1.40000000E+02	-3.80238077E+01	-3.97172410E+01	-3.92628611E+01	-3.90830372E+01	-3.85449815E+01	-3.84092673E+01	-3.81222147E+01	
1.41000000E+02	-3.80161100E+01	-3.97142073E+01	-3.92707992E+01	-3.90854721E+01	-3.85294489E+01	-3.83935912E+01	-3.81114881E+01	
1.42000000E+02	-3.81004079E+01	-3.98062060E+01	-3.93754947E+01	-3.91816667E+01	-3.86031759E+01	-3.84672743E+01	-3.81918949E+01	
1.43000000E+02	-3.82750611E+01	-3.99931625E+01	-3.95773215E+01	-3.93718531E+01	-3.87651370E+01	-3.86290756E+01	-3.83615832E+01	
1.44000000E+02	-3.85385640E+01	-4.02739954E+01	-3.98761081E+01	-3.96560676E+01	-3.90143502E+01	-3.88777818E+01	-3.86188036E+01	
1.45000000E+02	-3.88898834E+01	-4.06474176E+01	-4.02714415E+01	-4.00343793E+01	-3.93502774E+01	-3.92124186E+01	-3.89630209E+01	
1.46000000E+02	-3.93284341E+01	-4.11122648E+01	-4.07636818E+01	-4.05077409E+01	-3.97727278E+01	-3.96328570E+01	-3.93933456E+01	
1.47000000E+02	-3.98557502E+01	-4.16679354E+01	-4.13538620E+01	-4.10779302E+01	-4.02829858E+01	-4.01400173E+01	-3.99108748E+01	
1.48000000E+02	-4.04747712E+01	-4.23153524E+01	-4.20451824E+01	-4.17493490E+01	-4.08839304E+01	-4.07368491E+01	-4.05186948E+01	
1.49000000E+02	-4.11904729E+01	-4.30578057E+01	-4.28437685E+01	-4.25290987E+01	-4.15812950E+01	-4.14285636E+01	-4.12222056E+01	
1.50000000E+02	-4.20136312E+01	-4.39023046E+01	-4.37599224E+01	-4.34289692E+01	-4.23840251E+01	-4.22239421E+01	-4.20303134E+01	
1.51000000E+02	-4.29571582E+01	-4.48605474E+01	-4.48099131E+01	-4.44672508E+01	-4.33059310E+01	-4.31364371E+01	-4.29569349E+01	
1.52000000E+02	-4.40447251E+01	-4.59517746E+01	-4.60193831E+01	-4.56720162E+01	-4.43677955E+01	-4.41859143E+01	-4.40236402E+01	
1.53000000E+02	-4.53082041E+01	-4.72049587E+01	-4.74275006E+01	-4.70865076E+01	-4.55998746E+01	-4.54016302E+01	-4.52610065E+01	
1.54000000E+02	-4.67982617E+01	-4.86649922E+01	-4.90952026E+01	-4.87807469E+01	-4.70475181E+01	-4.68274555E+01	-4.67168118E+01	
1.55000000E+02	-4.85969361E+01	-5.04023958E+01	-5.11210642E+01	-5.08741948E+01	-4.87809961E+01	-4.85305049E+01	-4.84658120E+01	
1.56000000E+02	-5.08453623E+01	-5.25339211E+01	-5.36735733E+01	-5.35966442E+01	-5.09143335E+01	-5.06197976E+01	-5.06348310E+01	
